date,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,price,price_lwr,price_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,tot_nodes,investment_nodes
2023-01-13,2023,1,5545.961114303655,5340.742543918124,5751.179684689187,15.200136518338695,14.637682108426816,15.762590928250575,5561.161250821994,5355.380226026551,5766.942275617437,0.258268007226266,0.2505082424392185,0.28748129667242833,1432.344325145567,1389.3089713804584,1594.3600924348805,3.925708968158528,3.6668600183659956,4.531450078970531,1436.2700341137254,1392.9758313988243,1598.891542513851,2963.942292636129,400
2023-01-14,2023,1,5545.533843511047,5340.3310835323,5750.736603489794,16.368747128653922,15.763050331384875,16.97444392592297,5561.902590639701,5356.094133863685,5767.711047415717,0.2589031171797498,0.25109338504794604,0.2982727353419451,1435.755998510809,1392.4468646651355,1654.08154843537,4.237919655935579,3.9579976663885756,5.063013820693509,1439.9939181667446,1396.404862331524,1659.1445622560634,2964.1706576607344,400
2023-01-15,2023,1,5545.106638548781,5339.919686540881,5750.29359055668,17.537267714040354,16.88833186062402,18.18620356747124,5562.6439062628215,5356.808018401505,5768.479794124151,0.2613019717764693,0.2514996614127234,0.2914329080678845,1448.9472983635862,1394.5924420924632,1616.0265532188032,4.582522633250559,4.24740974477265,5.3000581923826795,1453.5298209968369,1398.8398518372358,1621.326611411186,2964.3990226853402,400
2023-01-16,2023,1,5544.679499401647,5339.508352929222,5749.850645874072,18.705698288380518,18.013526709517464,19.39786986724357,5563.385197690028,5357.52187963874,5769.248515741316,0.2631208608585387,0.25176208118070803,0.29132497771790894,1458.920843067253,1395.9400502493652,1615.3036316161313,4.921859436598775,4.535122973792388,5.65108400684963,1463.8427025038518,1400.4751732231575,1620.954715622981,2964.627387709946,400
2023-01-17,2023,1,5544.25242605444,5339.097082682678,5749.407769426201,19.87403886554239,19.138634891423862,20.609442839660915,5564.126464919982,5358.235717574102,5770.017212265862,0.26258802881035714,0.2516554365119084,0.29167708006912424,1455.8543157846757,1395.2412644109372,1617.1313587977172,5.218684690203203,4.816341517843313,6.0113021093238155,1461.0730004748789,1400.0576059287805,1623.142660907041,2964.8557527345515,400
2023-01-18,2023,1,5543.8254184919515,5338.685875786604,5748.964961197298,21.042289459364838,20.26365641967277,21.820922499071457,5564.867707951316,5358.949532206277,5770.78588369637,0.26392514280381424,0.25079281234076856,0.29193617588041887,1463.1549152549035,1390.3515678298347,1618.443192423203,5.55358925048206,5.0819793817968035,6.370316668561914,1468.7085045053855,1395.4335472116315,1624.813509091765,2965.0841177591574,400
2023-01-19,2023,1,5543.398476698985,5338.274732226368,5748.522221171603,22.210450083730393,21.388591307622846,23.032308859852492,5565.608926782716,5359.6633235339905,5771.554530031455,0.2646050947981482,0.2510607865035484,0.3044141261635189,1466.8114794308453,1391.7299814626194,1687.4888032605036,5.876998249915019,5.369836555894751,7.011360175100271,1472.6884776807603,1397.0998180185143,1694.5001634356038,2965.3124827837632,400
2023-01-20,2023,1,5542.971600660348,5337.863651987335,5748.07954933336,23.378520752492477,22.513439568603644,24.24360193638131,5566.35012141284,5360.377091555939,5772.323151269741,0.2618111539705775,0.2523187288841592,0.3006615575537115,1451.2117911950247,1398.595548519612,1666.5584749305294,6.12075749633515,5.680562454760405,7.289119118904581,1457.3325486913598,1404.2761109743724,1673.847594049434,2965.5408478083687,400
2023-01-21,2023,1,5542.5447903608465,5337.452635054879,5747.636945666814,24.54650147948996,23.638201215973822,25.454801743020653,5567.091291840336,5361.090836270852,5773.091747409835,0.26740100593514443,0.25114803137608477,0.3056185414350804,1482.0820523830846,1391.9992129129012,1693.9044546686853,6.563759187804127,5.936687700663598,7.7794593812211135,1488.6458115708888,1397.9359006135649,1701.6839140499064,2965.769212832975,400
2023-01-22,2023,1,5542.1180457853025,5337.041681414378,5747.194410156227,25.71439227859082,24.762876263062935,26.665908294118708,5567.832438063893,5361.804557677441,5773.860318450345,0.26963778614416467,0.25328401633460057,0.3118252599311991,1494.3644404151732,1403.729917636969,1728.172400196391,6.933571806041831,6.2720407559053255,8.315103785115083,1501.298012221215,1410.0019583928745,1736.487503981506,2965.9975778575804,400
2023-01-23,2023,1,5541.691366918534,5336.630791051215,5746.751942785852,26.88219316363393,25.88746472321509,27.87692160406732,5568.573560082168,5362.51825577443,5774.62886438992,0.2671002972701371,0.25202499599629524,0.3171206769043783,1480.187411483293,1396.6447445603476,1757.384917472355,7.18024178527987,6.524288193222517,8.840348249092115,1487.367653268573,1403.16903275357,1766.2252657214472,2966.225942882186,400
2023-01-24,2023,1,5541.264753745364,5336.219963950775,5746.309543539953,28.049904148472706,27.011966609745286,29.08784168717102,5569.314657893837,5363.231930560521,5775.397385227124,0.2706077959526903,0.25345821042096606,0.3080215789982571,1499.50944180136,1404.4790479530752,1706.8291190960354,7.590522738302423,6.84640471685693,8.959682926133745,1507.0999645396626,1411.3254526699322,1715.7888020221692,2966.4543079067917,400
2023-01-25,2023,1,5540.838206250619,5335.809200098444,5745.867212402793,29.21752524690237,28.136381935997633,30.29866855783621,5570.055731497521,5363.945582034442,5776.165880960629,0.2680671331195403,0.2535230864353721,0.31418517789231826,1485.3166130288193,1404.7304034876877,1740.8492375034043,7.832258229784906,7.133222389538569,9.51939257074416,1493.1488712586042,1411.8636258772262,1750.3686300741485,2966.6826729313975,400
2023-01-26,2023,1,5540.41172441914,5335.3984994796265,5745.424949358654,30.385056472819997,29.260710715287132,31.509402230381966,5570.79678089196,5364.659210194914,5776.934351589036,0.2692185172051382,0.2521106904839312,0.3127615176547889,1491.5814291540835,1396.7970254085774,1732.8275793617163,8.180219848806985,7.3769379824816035,9.854928461969454,1499.7616490028904,1404.173963391059,1742.6825078236857,2966.911037956003,400
2023-01-27,2023,1,5539.985308235761,5334.987862079715,5744.982754391807,31.55249784004991,30.384952960914234,32.72004271915648,5571.537806075811,5365.37281504063,5777.702797110964,0.27080433519710945,0.2505848551688917,0.3163311994120038,1500.2520383985388,1388.236416102046,1752.470197279098,8.544553201382948,7.61400903702428,10.350370358162772,1508.7965915999218,1395.8504251390702,1762.8205676372609,2967.139402980609,400
2023-01-28,2023,1,5539.558957685325,5334.577287884114,5744.540627486536,32.71984936238732,31.509108686237596,33.93059003853705,5572.278807047713,5366.086396570352,5778.471217525073,0.26980796718039746,0.25221352352471227,0.3188691898994765,1494.617141449039,1397.1516834906984,1766.3946772375082,8.828076042914548,7.947023324879102,10.819419758399555,1503.4452174919536,1405.0987068155775,1777.2140969959078,2967.3677680052147,400
2023-01-29,2023,1,5539.132672752682,5334.166776878235,5744.098568627129,33.88711105368566,32.63317790455767,35.14104420278454,5573.019783806368,5366.799954782793,5779.239612829913,0.27313474792718884,0.2541305783766007,0.31849224656549235,1512.9296063075597,1407.6629898313652,1764.1708089693218,9.255747535629087,8.293088375151747,11.19215011480212,1522.1853538431888,1415.9560782065168,1775.362959084124,2967.5961330298205,400
2023-01-30,2023,1,5538.7064534226865,5333.756329047494,5743.65657779788,35.054282927769236,33.75716062920401,36.351405226334464,5573.760736350456,5367.513489676698,5780.007983024215,0.27413428744684554,0.25373541615054607,0.3161421994115733,1518.349346986273,1405.3659868949205,1751.0188400801228,9.609580872364141,8.565387200311909,11.492213199954737,1527.9589278586373,1413.9313740952325,1762.5110532800775,2967.824498054426,400
2023-01-31,2023,1,5538.280299680193,5333.345944377303,5743.214654983084,36.22136499843327,34.88105687344796,37.561673123418586,5574.501664678626,5368.227001250751,5780.776328106503,0.27402821945981715,0.25505551289056977,0.32314660257049066,1517.6450893907459,1412.56892236667,1789.6764629247332,9.925676156924812,8.896605851022404,12.137927056696027,1527.5707655476706,1421.4655282176925,1801.8143899814293,2968.052863079032,400
2023-02-01,2023,2,5537.8542115100645,5332.935622853086,5742.772800167043,37.38835727953119,36.00486665061908,38.771847908443306,5575.242568789596,5368.940489503705,5781.544648075486,0.27579767838951563,0.2536346645013597,0.32629908698914073,1527.3273347940774,1404.591794993797,1806.996773094702,10.31162213649245,9.132082273345963,12.651218573406876,1537.6389569305697,1413.723877267143,1819.6479916681087,2968.2812281036377,400
2023-02-02,2023,2,5537.428188897167,5332.525364460271,5742.331013334064,38.55525978485821,37.128589974017814,39.981929595727706,5575.9834486820255,5369.653954434289,5782.3129429297915,0.2747342212943511,0.252149335842637,0.33181965668348556,1521.3210214500523,1396.258840106717,1837.4275205493134,10.592449273794431,9.361949302722183,13.266790151997657,1531.9134707238468,1405.620789409439,1850.694310701311,2968.5095931282435,400
